Numéro de l'installation sportive;Nom de l'installation sportive;Adresse;Code Postal;Code INSEE (sans mise à jour);Commune (sans mise à jour);Commune INSEE;Commune Nom;Statut de la fiche d'enquête;Etat de la fiche d'enquête;Date de création de la fiche d'enquête;Date de changement d'état de la fiche d'enquête;Date de validation de la fiche d'enquête;Accessibilité de l'installation en faveur des personnes en situation de handicap;Date de l'enquête;Observation Installation;Accessibilité de l'installation en transport en commun;Installation particulière;Type de particularité de l'installation (brute);Type de particularité de l'installation;Accessibilité de l'installation en fonction du type handicap;Accessibilité de l'installation en transport en commun des différents mode;SIRET Installation;Unité Administrative Immatriculée (UAI);Installation hors-service;Numéro de l'équipement sportif;Nom de l'équipement sportif;Code du type d'équipement sportif;Type d'équipement sportif;Famille d'équipement sportif;Coordonnées;Etat de la fiche d'enquête de l'équipement sportif;Longitude (WGS84);Latitude (WGS84);Eclairage de l'aire d'évolution;Equipement d'accès libre;Aménagements de confort;Arrêté d'ouverture au public;Locaux complémentaires;Ouverture exclusivement saisonnière;Présence de douches;Présence de sanitaires;Gestion en DSP;Accessibilité aux personnes à mobilité réduite à l'accueil;Accessibilité aux personnes à mobilité réduite à l'aire de jeu;Accessibilité aux personnes à mobilité réduite aux cheminements;Accessibilité aux personnes à mobilité réduite aux douches;Accessibilité aux personnes à mobilité réduite aux sanitaires;Accessibilité aux personnes à mobilité réduite aux tribunes;Accessibilité aux personnes à mobilité réduite aux vestiaires;Accessibilité aux personnes en situation de handicap sensoriel à l'aire de jeu;Accessibilité aux personnes en situation de handicap sensoriel aux cheminements;Accessibilité aux personnes en situation de handicap sensoriel aux sanitaires;Accessibilité aux personnes en situation de handicap sensoriel - signalétique;Accessibilité aux personnes en situation de handicap sensoriel aux tribunes;Accessibilité aux personnes en situation de handicap sensoriel aux vestiaires;Date de l'homologation préfectorale;Date des derniers gros travaux;Catégorie ERP de l'établissement;Hauteur de l'aire d'évolution;Largeur de l'aire d'évolution;Longueur de l'aire d'évolution;Surface de l'aire d'évolution;Nombre de couloirs/pistes/postes/jeux/pas;Nombre de places assises en tribune;Nombre de vestiaires arbitres/enseignants;Nombre de vestiaires sportifs;SAE: nombre de couloirs de la structure;SAE: hauteur maximale de la structure;SAE: surface totale de la structure;Longueur du bassin;Largeur du bassin;Surface du bassin;Profondeur minimale du bassin;Profondeur maximale du bassin;Longueur de la piste;Adresse internet de l'équipement;Année de mise en service;Nom du propriétaire;Observation Equipement;Types d'aménagements de confort;Type d'ERP de l'établissement;Types de locaux complémentaires;Motifs des derniers gros travaux;Types de chauffage - source d'énergie;Type d'utilisation;Type de pas de tir;Nature du sol;Nature de l'équipement sportif;Période de mise en service;Période de l'homologation préfectorale;Période des derniers gros travaux;Type de propriétaire;Type de propriétaire secondaire;Type de gestionnaire;Type du co-gestionnaire;Equipement inscrit au PDESI / PDIPR;Identifiant RNB;Code APS associé;Nom APS associé;Donnée APS associée;EPCI INSEE;EPCI Nom;Bassin de vie Code;Bassin de vie Nom;Arrondissement Code;Arrondissement Nom;Département Code;Département Code Complet;Département Nom;Réctorat Nom;Région Code;Région Nom;Densite Niveau;Densite Catégorie;ZRR Simplifié;Catégorie
I143660023;Centre aquatique Le Nautile;25 Rue Joseph Guillonneau;14100;14366;Lisieux;14366;Lisieux;True;Validé;2005-07-19;2024-05-16;2024-05-16;true;2024-02-22;;false;true;"[""Piscine""]";Piscine;"[""Handicap moteur"", ""Handicap sensoriel""]";;;;;E001I143660023;Bassin de natation;102;Bassin sportif de natation;Bassin de natation;49.14908, 0.23332;validé;0.23332;49.14908;true;;true;true;true;false;;true;false;true;true;true;true;true;false;true;true;true;true;true;false;false;;2010;2.0;;;;;;300.0;2.0;5.0;;;;25.0;12.5;312.5;1.8;2.4;;www.lenautile.com;1992;;;"[""Bain(s) de vapeur/Hammam"", ""Bain(s) Bouillonant(s)"", ""Sauna"", ""Solarium""]";"[""X""]";"[""Reception/accueil"", ""Bureau(x) club(s)"", ""Infirmierie"", ""Local de rangement"", ""Salle(s) de réunion/cours"", ""Autre""]";"[""Inadaptation aux attentes des usagers"", ""Vétusté normale""]";"[""Autre""]";"[""Individuel(s), famille(s)"", ""Clubs sportifs, comités, ligues, fédérations"", ""Scolaires, universités"", ""Autre - association(s) et groupes divers""]";;Carrelage;Intérieur;1985-1994;;A partir de 2005;EPCI;;EPCI;;;Z76R6JQC76KY;"[""5208"", ""5206"", ""5201"", ""5202"", ""6701""]";Aquagym,Baignade loisirs,Natation course sportive,Natation synchronisée,Sauvetage en eau plate;"[{""activite"": ""5206"", ""nom"": ""Baignade loisirs"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Loisir - Entretien - Remise en forme""}}, {""activite"": ""5202"", ""nom"": ""Natation synchronisée"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Compétition départementale""}}, {""activite"": ""5201"", ""nom"": ""Natation course sportive"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable""], ""equip_aps_niveau"": ""Compétition régionale""}}, {""activite"": ""6701"", ""nom"": ""Sauvetage en eau plate"", ""discipline"": ""Sauvetage et secourisme"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Entrainement""}}, {""activite"": ""5208"", ""nom"": ""Aquagym"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Entrainement""}}]";200069532;CA Lisieux Normandie;14366;Lisieux;143;Lisieux;14;14;Calvados;Académie de Normandie;28;Normandie;2;Centres urbains intermédiaires;NC - Commune non classée;structurant
I661720016;PISCINE MUNICIPALE TOURNESOL;CHEMIN DES ALOES;66240;66172;Saint-Estève;66172;Saint-Estève;True;Validé;2005-05-18;2024-04-24;2024-04-24;false;2020-11-25;;true;true;"[""Piscine""]";Piscine;;"[""Bus""]";;;;E001I661720016;BASSIN SPORTIF DE NATATION;102;Bassin sportif de natation;Bassin de natation;42.70985, 2.8379;validé;2.8379;42.70985;true;;false;true;false;false;;true;false;;false;;;false;;false;false;false;false;false;;false;;2003;4.0;5.0;;;;;0.0;0.0;2.0;;;;25.0;10.0;250.0;0.8;2.0;;https://www.saintesteve-natation.fr;1977;;AQUA FITNESS;;"[""X""]";;;"[""Gaz""]";"[""Individuel(s), famille(s)"", ""Clubs sportifs, comités, ligues, fédérations"", ""Scolaires, universités"", ""Autre - association(s) et groupes divers""]";;Carrelage;Intérieur;1975-1984;;1995-2004;Commune;;Commune;;;8QA9XSM3G8SS;"[""8901"", ""5201""]";Activités de forme et de santé,Natation course sportive;"[{""activite"": ""8901"", ""nom"": ""Activités de forme et de santé"", ""discipline"": ""Autres"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Loisir - Entretien - Remise en forme""}}, {""activite"": ""5201"", ""nom"": ""Natation course sportive"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité pratiquée"", ""Activité praticable""], ""equip_aps_niveau"": ""Entrainement""}}]";200027183;CU Perpignan Méditerranée Métropole;66136;Perpignan;662;Perpignan;66;66;Pyrénées-Orientales;Académie de Montpellier;76;Occitanie;1;Grands centres urbains;NC - Commune non classée;structurant
I147620029;Aquavire;r micheline ostermeyer;14500;14762;Vire Normandie;14762;Vire Normandie;True;Validé;2005-06-27;2024-04-23;2024-04-23;true;2019-04-11;;false;true;"[""Piscine""]";Piscine;"[""Handicap moteur""]";;;;;E001I147620029;Bassin de 25 m;102;Bassin sportif de natation;Bassin de natation;48.84429, -0.89043;validé;-0.89043;48.84429;true;;true;true;true;false;;true;true;true;true;true;true;true;true;true;false;false;false;false;false;false;;;2.0;;;;;;60.0;2.0;4.0;;;;25.0;15.0;375.0;1.1;340.0;;;2019;;;"[""Bain(s) de vapeur/Hammam"", ""Bain(s) Bouillonant(s)"", ""Sauna""]";"[""X""]";"[""Reception/accueil"", ""Club(s) house"", ""Infirmierie"", ""Local de rangement"", ""Salle(s) de réunion/cours""]";;"[""Autre""]";"[""Individuel(s), famille(s)"", ""Clubs sportifs, comités, ligues, fédérations"", ""Scolaires, universités""]";;Carrelage;Intérieur;1995-2004;;;EPCI;;Etablissement privé commercial;;;G918J4CGX22F;"[""2804"", ""2808"", ""5206"", ""5201""]";Plongée subaquatique (Plongée libre),Tir sur cible subaquatique,Baignade loisirs,Natation course sportive;"[{""activite"": ""2804"", ""nom"": ""Plongée subaquatique (Plongée libre)"", ""discipline"": ""Etudes et sports sous-marins"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Compétition nationale""}}, {""activite"": ""2808"", ""nom"": ""Tir sur cible subaquatique"", ""discipline"": ""Etudes et sports sous-marins"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Compétition nationale""}}, {""activite"": ""5206"", ""nom"": ""Baignade loisirs"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Scolaire""}}, {""activite"": ""5201"", ""nom"": ""Natation course sportive"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Compétition régionale""}}]";200068799;CC Intercom de la Vire au Noireau;14762;Vire Normandie;144;Vire;14;14;Calvados;Académie de Normandie;28;Normandie;2;Centres urbains intermédiaires;C - Classée en ZRR;structurant
I150140015;CENTRE AQUATIQUE DU BASSIN D'AURILLAC;Rue du Docteur Patrick Béraud;15000;15014;Aurillac;15014;Aurillac;True;Validé;2008-08-10;2024-01-11;2024-01-11;true;2016-09-28;;true;true;"[""Piscine""]";Piscine;"[""Handicap moteur"", ""Handicap sensoriel""]";;;;;E001I150140015;Bassin sportif;102;Bassin sportif de natation;Bassin de natation;44.9023, 2.45025;validé;2.45025;44.9023;true;false;true;true;true;false;true;true;false;true;true;false;true;true;false;true;false;false;true;false;false;false;;;3.0;;;;;;110.0;6.0;6.0;;;;25.0;21.0;525.0;0.0;2.0;;;2007;CABA;Géothermie et gaz. Accessibilité handicapés sensoriels en cours.;"[""Bain(s) de vapeur/Hammam"", ""Bain(s) Bouillonant(s)"", ""Sauna"", ""Solarium""]";"[""X""]";"[""Reception/accueil"", ""Bureau(x) club(s)"", ""Infirmierie"", ""Local de rangement"", ""Salle(s) de réunion/cours""]";;"[""Gaz"", ""Autre""]";"[""Individuel(s), famille(s)"", ""Clubs sportifs, comités, ligues, fédérations"", ""Scolaires, universités"", ""Autre - association(s) et groupes divers""]";;Carrelage;Intérieur;A partir de 2005;;;EPCI;;EPCI;;;;"[""5208"", ""5201"", ""5202"", ""2806"", ""2804"", ""8301"", ""5205""]";Aquagym,Natation course sportive,Natation synchronisée,Plongée en apnée,Plongée subaquatique (Plongée libre),Triathlon,Water-Polo;"[{""activite"": ""5208"", ""nom"": ""Aquagym"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Loisir - Entretien - Remise en forme""}}, {""activite"": ""5202"", ""nom"": ""Natation synchronisée"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Compétition départementale""}}, {""activite"": ""2804"", ""nom"": ""Plongée subaquatique (Plongée libre)"", ""discipline"": ""Etudes et sports sous-marins"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Entrainement""}}, {""activite"": ""5205"", ""nom"": ""Water-Polo"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Compétition régionale""}}, {""activite"": ""5201"", ""nom"": ""Natation course sportive"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Compétition nationale""}}, {""activite"": ""8301"", ""nom"": ""Triathlon"", ""discipline"": ""Triathlon"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Entrainement""}}, {""activite"": ""2806"", ""nom"": ""Plongée en apnée"", ""discipline"": ""Etudes et sports sous-marins"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Entrainement""}}]";241500230;CA du Bassin d'Aurillac;15014;Aurillac;151;Aurillac;15;15;Cantal;Académie de Clermont-Ferrand;84;Auvergne-Rhône-Alpes;2;Centres urbains intermédiaires;NC - Commune non classée;structurant
I151530006;COMPLEXE SPORTIF DE PLEAUX;Rue d'ignole;15700;15153;Pleaux;15153;Pleaux;True;Validé;2005-10-12;2024-05-30;2024-05-30;true;2010-04-03;parking autour , nombre de places non connu, pas  de place spécifiques  pour les personnes à mobilité réduite;false;true;"[""Complexe sportif"", ""Piscine""]";Complexe sportif,Piscine;"[""Handicap moteur""]";;;;;E001I151530006;Bassin de 25m;102;Bassin sportif de natation;Bassin de natation;45.13818, 2.22388;validé;2.22388;45.13818;false;false;false;false;true;true;true;true;false;false;false;false;;false;;false;false;false;false;false;;false;;2003;;;;;;;0.0;0.0;2.0;;;;25.0;12.5;312.5;0.8;2.0;;;;Mairie;;;;"[""Reception/accueil"", ""Buvette"", ""Infirmierie"", ""Local de rangement""]";;"[""Electricité""]";"[""Individuel(s), famille(s)"", ""Scolaires, universités""]";;Carrelage;Découvert;1965-1974;;1995-2004;Commune;;Commune;;;;"[""5206""]";Baignade loisirs;"[{""activite"": ""5206"", ""nom"": ""Baignade loisirs"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": }}]";241501139;CC du Pays de Salers;15120;Mauriac;152;Mauriac;15;15;Cantal;Académie de Clermont-Ferrand;84;Auvergne-Rhône-Alpes;6;Rural à habitat dispersé;C - Classée en ZRR;structurant
I110080005;Piscine municipale;Chemin des eaux chaudes;11580;11008;Alet-les-Bains;11008;Alet-les-Bains;True;Validé;2005-05-16;2023-10-27;2023-10-27;false;2013-10-25;Cette piscine est équipée d’un grand bassin de natation, d’un bassin plus petit pour les enfants et d’un espace jeux aquatiques;true;true;"[""Piscine""]";Piscine;;;;;;E001I110080005;Bassin de 25m;102;Bassin sportif de natation;Bassin de natation;43.00068, 2.25183;validé;2.25183;43.00068;true;false;false;true;false;true;true;true;false;;true;;;false;;false;false;;false;;;false;;2009;3.0;;;;;;0.0;0.0;6.0;;;;25.0;12.5;312.5;1.6;3.4;;;1954;;"Pataugeoire de 15x5
Profondeur 0.6 - 0.3
Plages 239m²";;"[""PA""]";;"[""Inadaptation aux attentes des usagers""]";;"[""Individuel(s), famille(s)"", ""Scolaires, universités"", ""Autre - association(s) et groupes divers""]";;Carrelage;Découvert;1945-1964;;A partir de 2005;Commune;;Commune;;;;"[""5206"", ""5201"", ""2806"", ""2804""]";Baignade loisirs,Natation course sportive,Plongée en apnée,Plongée subaquatique (Plongée libre);"[{""activite"": ""2806"", ""nom"": ""Plongée en apnée"", ""discipline"": ""Etudes et sports sous-marins"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable""], ""equip_aps_niveau"": ""Loisir - Entretien - Remise en forme""}}, {""activite"": ""2804"", ""nom"": ""Plongée subaquatique (Plongée libre)"", ""discipline"": ""Etudes et sports sous-marins"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Loisir - Entretien - Remise en forme""}}, {""activite"": ""5206"", ""nom"": ""Baignade loisirs"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Loisir - Entretien - Remise en forme""}}, {""activite"": ""5201"", ""nom"": ""Natation course sportive"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Loisir - Entretien - Remise en forme""}}]";200071926;CC du Limouxin;11206;Limoux;112;Limoux;11;11;Aude;Académie de Montpellier;76;Occitanie;6;Rural à habitat dispersé;C - Classée en ZRR;structurant
I421680014;complexe sportif et nautique de la barge;rue du pompailler;42410;42168;Pélussin;42168;Pélussin;True;Validé;2005-07-06;2024-05-31;2024-05-31;true;2015-09-29;;false;true;"[""Piscine""]";Piscine;"[""Handicap moteur""]";;;;;E005I421680014;Bassin de 25 M;102;Bassin sportif de natation;Bassin de natation;45.42086728, 4.67502335;validé;4.67502335;45.42086728;true;;false;false;true;true;;true;false;;false;;;false;;false;false;;false;;;false;;2003;;;;;;;0.0;0.0;2.0;;;;25.0;12.5;312.5;1.2;3.3;;;1968;;numéro de tel de la piscine: 0474876210;;;"[""Buvette"", ""Autre""]";"[""Vétusté normale""]";"[""Electricité""]";"[""Individuel(s), famille(s)"", ""Scolaires, universités"", ""Autre - association(s) et groupes divers""]";;Carrelage;Découvert;1965-1974;;1995-2004;Commune;EPCI;EPCI;;;;"[""5206"", ""5201""]";Baignade loisirs,Natation course sportive;"[{""activite"": ""5206"", ""nom"": ""Baignade loisirs"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Entrainement""}}, {""activite"": ""5201"", ""nom"": ""Natation course sportive"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Entrainement""}}]";244200895;CC du Pilat Rhodanien;42168;Pélussin;423;Saint-Étienne;42;42;Loire;Académie de Lyon;84;Auvergne-Rhône-Alpes;5;Bourgs ruraux;NC - Commune non classée;structurant
I110690020;Pôle aqualudique du Païcherou Piscine;Quai du Païchérou;11000;11069;Carcassonne;11069;Carcassonne;True;Validé;2005-10-11;2023-10-27;2023-10-27;true;2016-07-21;Un espace Balnéo complète cet ensemble intérieur. Il comprend sauna, hammam, douche sensorielle, bassin avec divers massages et un espace extérieur contenant solarium et bassin en belvédère sur l’Aude.;true;true;"[""Piscine""]";Piscine;"[""Handicap moteur""]";;;;;E001I110690020;Païchérou bassin 25m extérieur;102;Bassin sportif de natation;Bassin de natation;43.20564, 2.34933;validé;2.34933;43.20564;true;;false;true;true;true;;true;false;true;true;true;true;true;;true;false;false;true;false;;false;;2021;3.0;;;;;;0.0;;;;;;25.0;21.0;525.0;1.3;2.0;;;1959;;meeting organisé chaque année au mois de juin;;"[""PA""]";"[""Reception/accueil"", ""Infirmierie""]";"[""Mise en conformité avec les règlements"", ""Vétusté normale""]";;"[""Individuel(s), famille(s)"", ""Clubs sportifs, comités, ligues, fédérations""]";;Carrelage;Découvert;1945-1964;;A partir de 2005;Commune;;Commune;;;;"[""5206"", ""5201""]";Baignade loisirs,Natation course sportive;"[{""activite"": ""5206"", ""nom"": ""Baignade loisirs"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Loisir - Entretien - Remise en forme""}}, {""activite"": ""5201"", ""nom"": ""Natation course sportive"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Compétition régionale""}}]";200035715;CA Carcassonne Agglo;11069;Carcassonne;111;Carcassonne;11;11;Aude;Académie de Montpellier;76;Occitanie;2;Centres urbains intermédiaires;NC - Commune non classée;structurant
I422180064;Piscine Yves Nayme;rue de Terrenoire;42000;42218;Saint-Étienne;42218;Saint-Étienne;True;Validé;2012-11-14;2024-04-24;2024-04-24;true;2016-01-12;Ouvert en 2013. PMR prévues mais nombre non défini pour l'instant.;false;true;"[""Piscine""]";Piscine;"[""Handicap moteur""]";;;;;E001I422180064;Grand bassin;102;Bassin sportif de natation;Bassin de natation;45.430777, 4.413886;validé;4.413886;45.430777;true;false;true;;true;false;true;true;false;true;true;true;true;true;true;true;true;true;true;true;true;true;;;;;;;;;80.0;3.0;5.0;;;;25.0;15.0;375.0;1.3;1.8;;;2013;;arrêté d'ouverture à venir. homologation préfectorale à venir. plafond penché de 5 à 8m de hauteur. vestiaires : 3 collectifs + 2 grands pour les individuels avec casiers;"[""Solarium""]";;"[""Reception/accueil"", ""Bureau(x) club(s)"", ""Buvette"", ""Infirmierie"", ""Local de rangement"", ""Salle(s) de réunion/cours""]";;"[""Gaz"", ""Solaire""]";"[""Individuel(s), famille(s)"", ""Clubs sportifs, comités, ligues, fédérations"", ""Scolaires, universités"", ""Autre - association(s) et groupes divers""]";;Carrelage;Intérieur;A partir de 2005;;;Commune;;Commune;;;HBQE7DDJPVRQ;"[""5206"", ""5201"", ""5201""]";Baignade loisirs,Natation course sportive,Natation course sportive;"[{""activite"": ""5206"", ""nom"": ""Baignade loisirs"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Loisir - Entretien - Remise en forme""}}, {""activite"": ""5201"", ""nom"": ""Natation course sportive"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Compétition régionale""}}]";244200770;Saint-Etienne Métropole;42218;Saint-Étienne;423;Saint-Étienne;42;42;Loire;Académie de Lyon;84;Auvergne-Rhône-Alpes;1;Grands centres urbains;NC - Commune non classée;structurant
I120130004;Piscine;Allée Pierre de Coubertin;12110;12013;Aubin;12013;Aubin;True;Validé;2005-08-04;2024-06-11;2024-06-11;true;2024-11-03;Propriétaire, gestionnaire et responsable de l'entretien est le SIVU;true;true;"[""Piscine""]";Piscine;"[""Handicap moteur""]";;21 120 013 400 016.0;;;E001I120130004;Bassin de 25m;102;Bassin sportif de natation;Bassin de natation;44.52661, 2.26008;validé;2.26008;44.52661;false;;false;true;true;true;;true;false;true;false;true;true;true;false;true;false;false;true;false;false;false;;;3.0;;;;;;0.0;0.0;2.0;;;;25.0;12.5;312.5;1.0;2.0;;;1948;;;;"[""PA""]";"[""Reception/accueil"", ""Infirmierie"", ""Local de rangement""]";;;"[""Individuel(s), famille(s)"", ""Scolaires, universités""]";;Béton;Découvert;1945-1964;;;Commune;;Commune;;;;"[""5206""]";Baignade loisirs;"[{""activite"": ""5206"", ""nom"": ""Baignade loisirs"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Loisir - Entretien - Remise en forme""}}]";200067064;CC Decazeville Communauté;12089;Decazeville;123;Villefranche-de-Rouergue;12;12;Aveyron;Académie de Toulouse;76;Occitanie;6;Rural à habitat dispersé;C - Classée en ZRR;structurant
I122240004;Piscine;AVENUE D'ESPALION;12130;12224;Saint Geniez d'Olt et d'Aubrac;12224;Saint Geniez d'Olt et d'Aubrac;True;Validé;2005-08-04;2024-03-12;2024-03-12;true;2024-12-03;;true;true;"[""Piscine""]";Piscine;"[""Handicap moteur""]";;;;;E001I122240004;Piscine;102;Bassin sportif de natation;Bassin de natation;44.46234, 2.97281;validé;2.97281;44.46234;false;;false;true;true;true;;true;false;true;true;true;true;false;false;true;false;false;false;false;false;false;;;3.0;;;;;;0.0;0.0;2.0;;;;25.0;12.5;312.5;0.8;3.0;;;;Communauté des Communes;;;"[""L"", ""PA""]";"[""Reception/accueil"", ""Infirmierie"", ""Local de rangement""]";;"[""Electricité""]";"[""Individuel(s), famille(s)"", ""Scolaires, universités""]";;Béton;Découvert;1985-1994;;;EPCI;EPCI;EPCI;;;;"[""5206""]";Baignade loisirs;"[{""activite"": ""5206"", ""nom"": ""Baignade loisirs"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Loisir - Entretien - Remise en forme""}}]";200068484;CC des Causses à l'Aubrac;12224;Saint Geniez d'Olt et d'Aubrac;122;Rodez;12;12;Aveyron;Académie de Toulouse;76;Occitanie;5;Bourgs ruraux;C - Classée en ZRR;structurant
I440150022;CENTRE AQUATIQUE CANAL FORÊT;10 Boulevard de Bretagne;44130;44015;Blain;44015;Blain;True;Validé;2017-01-17;2024-04-24;2024-04-24;true;2017-01-17;;false;true;"[""Piscine""]";Piscine;"[""Handicap moteur""]";"[""Bus""]";;;;E001I440150022;Bassin sportif;102;Bassin sportif de natation;Bassin de natation;47.48096, -1.76851;validé;-1.76851;47.48096;true;false;true;true;true;false;true;true;true;true;true;true;true;true;;true;false;false;true;false;;false;;;3.0;;;;;;0.0;0.0;4.0;;;;25.0;12.5;312.5;1.4;2.0;;http://www.piscine-canal-foret.com;2016;Communauté de communes de la région de Blain;;"[""Bain(s) Bouillonant(s)"", ""Sauna"", ""Autre""]";"[""X""]";"[""Reception/accueil"", ""Bureau(x) club(s)"", ""Buvette"", ""Local de rangement"", ""Salle(s) de réunion/cours""]";;"[""Gaz"", ""Autre""]";"[""Individuel(s), famille(s)"", ""Clubs sportifs, comités, ligues, fédérations"", ""Scolaires, universités"", ""Autre - association(s) et groupes divers""]";;Métal;Intérieur;A partir de 2005;;;EPCI;;EPCI;;;J22KT5J3CVNR;"[""5208"", ""5201""]";Aquagym,Natation course sportive;"[{""activite"": ""5208"", ""nom"": ""Aquagym"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Loisir - Entretien - Remise en forme""}}, {""activite"": ""5201"", ""nom"": ""Natation course sportive"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Compétition départementale""}}]";244400453;CC Pays de Blain Communauté;44015;Blain;445;Châteaubriant-Ancenis;44;44;Loire-Atlantique;Académie de Nantes;52;Pays de la Loire;3;Petites villes;NC - Commune non classée;structurant
